Manhattan_W,Conflicts_W,Inversions_W,Quality,Cost,Size
1.5287329190485917,0.1254694395823488,1.2146342698716557,78,217,3
1.1585299337095039,0.5697706674596086,1.7644895669160576,46,67,3
1.2366329737335824,0.5279613190749859,1.28977707054995,46,66,3
1.4313849734083601,0.24539663749536422,0.5176412319014632,62,203,3
1.0867637895581579,1.9464573547535127,1.742949938095995,46,67,3
1.3533887524143742,0.49213300101762925,0.43180049374253304,60,218,3
1.1082975849228294,0.7043558212690868,0.33232298990297915,60,218,3
1.4909126274257005,1.386245235139577,1.9090242002474458,46,66,3
1.2628585386226283,1.1308142871084903,1.1097633830897913,78,215,3
1.9712469329735087,0.6512672223534843,1.9048917905324858,78,215,3
1.0642852589032818,0.12613017949729688,1.1080620625770916,46,66,3
1.4639644981420568,0.2862403253453525,0.9492817794731709,62,276,3
1.3101359573080402,1.4274984251594767,0.19957866503395794,60,217,3
1.314437828521609,0.79000744293495,0.8083115572844719,62,276,3
1.931084556405874,1.4692076561671534,0.8326146854533627,62,197,3
1.9959691706353988,0.5390016340280583,0.8624239385392927,62,197,3
1.0652597817101583,0.15289752628233444,1.5460957508663178,46,66,3
1.46526589144629,1.0505119440192279,0.931080959400916,62,276,3
1.3153020825070652,0.2827903002849803,0.5240829457323724,62,203,3
1.5597851276167793,0.40933840675465016,0.8759894623146673,62,274,3
1.4929158972796066,1.0886418946373453,0.7485977876158325,62,274,3
1.9796252653710846,1.8947021886302529,1.361270600062947,80,288,3
1.5122101616756805,1.3158059518076524,0.24192824105594046,60,217,3
1.5181066345133925,0.12738625580020813,0.7418010259697869,62,197,3
1.6830068914378236,1.875184743542685,0.4072481797566059,60,207,3
1.7219525679928729,0.11260857039107153,1.0966708200829096,62,276,3
1.1737645819896798,0.7185278565335451,0.7049919546967511,62,276,3
1.3581604096866484,1.2461064822416443,1.4482168072628285,46,66,3
1.2154348329864404,0.3350500064030184,1.8738356632162696,46,67,3
1.2993990866413636,1.3815843467952063,0.41200017333881167,60,218,3
1.7714866948359256,0.5815889552243756,0.6593930175517733,62,203,3
1.1524138587798638,0.28189724173367403,0.11365226838778386,60,217,3
1.4363137392277316,1.2631674452982484,0.867381791925073,62,276,3
1.5785744791180814,0.012663332874599531,0.04984987087769355,60,217,3
1.9390117428641174,0.5288882026207915,0.9481754439862224,62,197,3
1.4071078199301694,0.9371277357093317,0.381056574852473,60,218,3
1.271946173381224,0.8541392184615075,0.10538222930281016,60,217,3
1.4824564038808785,0.23473811060732208,0.658516716211011,62,197,3
1.6602842113148575,1.6657208434106312,1.2799304130412956,78,217,3
1.0898447570402339,0.339739182013,0.8888909981303994,78,215,3
1.2731265620668926,1.9218839657289133,1.4595887018982803,46,66,3
1.48832916182812,0.5595030330253443,0.3541178422648017,60,207,3
1.305209874471108,0.9728432484918457,1.46447813277178,46,66,3
1.5022168822840947,0.5315576628205398,1.9220675529033953,46,66,3
1.7347895008189584,0.7131060507079767,0.17956975619443782,60,217,3
1.341727057890814,0.16245292414687662,0.07704247972178546,60,217,3
1.8237690321207287,0.37084050979464167,1.8494301600344167,46,66,3
1.90938272750283,0.7057179702087988,1.1209707844423165,62,274,3
1.0697342912709114,0.7675277444068154,1.894980267632826,46,67,3
1.119144653912758,1.4524213578124041,0.018607580541944113,60,217,3
1.8897551253062927,1.408861657788573,0.8705836127703372,62,197,3
1.5425333046488734,0.12556548747924046,1.5940077691527355,46,66,3
1.4305368817099005,1.2537562203460217,0.1885993615899837,60,217,3
1.4883731524914379,1.0137187550406437,0.3048228733626479,60,207,3
1.7007846441919607,1.9324600754000454,1.5663667222498883,78,215,3
1.4754979447857477,1.9645524556484666,0.2340051476501599,60,217,3
1.6731337990592368,1.295137665524409,0.702192275674923,62,197,3
1.6989545389435743,0.06243617320505335,1.69450202082376,78,215,3
1.3903752887852017,1.3946845687140712,0.4975605792402338,62,203,3
1.8700241291034412,1.508136696992275,1.844279943923333,78,215,3
1.6207397982023517,0.8708732869708282,1.9112009467045736,46,66,3
1.883167676051833,1.1670407787563872,1.09585350007318,62,274,3
1.935563082550706,0.2810062941658753,0.9524270384117606,62,197,3
1.9173984121632859,0.8129934558475624,0.46466791647872707,60,207,3
1.3386642213757116,0.7383305888241489,0.043632333682120716,60,217,3
1.299364020166458,0.9271838815052538,1.0718080389044753,78,215,3
1.8003136934886799,1.4965103889593412,1.8615572847178452,46,66,3
1.5565344110219848,1.2357657783673732,1.3042590950382857,78,215,3
1.566974916272195,0.25332657709725637,0.09691291160460036,60,217,3
1.1362089698079618,0.9136765182214293,0.1012843199210447,60,217,3
1.2450026399898058,1.2211392912191392,1.5943005413515448,46,66,3
1.5671317915218643,0.41436102259115226,1.712617887602236,46,66,3
1.9917588389911247,0.7960114831765523,0.32813562329020196,60,217,3
1.699470969445287,0.5948446848383977,0.6556437557739137,62,203,3
1.723123857488047,1.1392164605448085,0.9417360594464113,62,274,3
1.7859409036656324,1.249797738565368,1.2573859897214568,80,288,3
1.520849445881261,1.8651532491811615,0.31269542793598926,60,207,3
1.3056266903490008,0.18075150324115663,0.015055735006155091,60,217,3
1.4580949223020006,1.6928641374524522,0.5012995158283979,62,203,3
1.958663387475918,1.1351623027716289,1.14990671663885,62,274,3
1.2420685245763945,1.7889461296436038,1.4204226591917035,46,66,3
1.62407329660499,0.0895997081385318,1.79795936538611,46,66,3
1.6752669399553917,1.1567379587918203,1.7283446071934028,46,66,3
1.947525229228788,1.2031521791997106,1.6416733014198874,78,215,3
1.5031127342197488,1.1911574968851963,1.0664230980785503,80,288,3
1.3201183323618677,0.6072709738542224,1.5823556672752184,46,66,3
1.4172092220005692,1.246129756231386,1.6234631153020382,46,66,3
1.9948552847763041,1.6408776204238038,1.910965868964158,78,215,3
1.3931948329143644,1.2517511435294792,1.4775253791387986,46,66,3
1.1009242386145153,1.5178418391281034,0.9244708951560656,78,215,3
1.5873271478462931,1.6529526610301353,0.19010852119847454,60,217,3
1.1742709230037778,0.4756276030971027,0.766033344764607,62,276,3
1.8137151361349106,1.6485841799538679,0.9951922329007858,62,274,3
1.4015653580123204,1.5433572055865545,1.7070959006299735,46,66,3
1.638130017343995,1.017180378572156,0.7319253699694732,62,197,3
1.4641484125040618,1.484850499580609,0.8018767704350458,62,274,3
1.6327488550649454,1.2374210006845863,1.950990459367507,46,66,3
1.4424985660405465,1.9857649358008997,0.3178686078512103,60,207,3
1.6585446051933062,1.2345461064864327,0.643384583462751,62,203,3
1.475764882651967,1.8054619842418107,1.0156982246022215,80,288,3
1.421096575387554,0.8199110519687511,0.15785261955592778,60,217,3
1.4134154840139914,0.9330761805177676,1.555494438232041,46,66,3
1.5501083777714706,0.5160485401545134,1.6415410334167246,46,66,3
1.2020881044316147,1.2060391258775351,1.3555721580708047,46,66,3
1.361629066038445,1.2890457934853377,0.5860278882974201,62,197,3
1.728238644440227,0.6804606678169238,1.527435327833048,78,215,3
1.090151507028046,1.788201158921684,1.4498645574608802,46,66,3
1.3169052600834161,0.19494085667095562,1.923024069690257,46,66,3
1.428536795582446,0.738454556432004,1.595968789970464,46,66,3
1.415569179231444,0.41500197649743553,1.9782508590060477,46,66,3
1.6918440958836385,1.6997153826016131,1.7731606056389464,46,66,3
1.7475640707554512,1.2372125781821086,0.9249434827515224,62,274,3
1.3249362633696142,1.936032044871723,0.9301859165492932,80,288,3
1.948267573225787,1.8294715844971603,1.072561674773209,62,274,3
1.290093728148459,0.4112453062929897,0.845077732845396,62,276,3
1.563666666374077,1.3704430475450595,1.7697641308307552,46,66,3
1.3748494622313108,0.6477336316098086,0.4294617632188915,60,218,3
1.8018006790265981,1.461537612803872,1.8081224999684473,46,66,3
1.2806206816255237,1.0808215739644367,1.8768961820616197,46,66,3
1.9518692482113487,1.1235801858852406,1.4945858460177965,78,217,3
1.9424030317816139,0.30433302872044066,1.734102607138882,78,215,3
1.1738400903015567,0.875415250695408,1.2744306641189576,46,66,3
1.2973740922404737,1.242994980092192,0.7300162027124089,62,274,3
1.7138724888958081,0.1642830288386099,0.6773233630842521,62,203,3
1.283357008253725,0.6972949709283636,0.9170817221043124,80,288,3
1.0477056359231183,0.010144009405480103,0.6541324190069979,62,276,3
1.6999044093562383,0.2377575662658955,0.7061669625363776,62,197,3
1.3045369712982582,1.202662124664657,0.42684642051259836,60,218,3
1.2815240770169207,1.8308955734491437,1.561167155697775,46,66,3
1.7943592869264493,0.014465667988223796,1.7508862638360658,78,215,3
1.2086292822750773,0.10039534755504254,0.4493090908316846,62,203,3
1.7037982328314114,1.952359864286044,1.79933167687398,46,66,3
1.2434182008381751,0.9906530377769263,1.3909374512654218,46,66,3
1.9799800784299577,0.9489615530692845,1.1011468286249597,62,274,3
1.3141756019200894,0.8373248209060349,0.02704845286856772,60,217,3
1.6574039413856854,1.2893993115095603,1.7025463443824282,46,66,3
1.5601225016658966,0.07574072683867628,1.1762711885181583,78,217,3
1.2767711268865505,1.0290378691813544,1.465521222756989,46,66,3
1.4613995594480236,0.047677351664682455,0.7684827949676101,62,274,3
1.09606170235064,1.2805193503294086,1.3917622255448794,46,66,3
1.5311100180465664,0.4528097993133158,0.8029856747559032,62,274,3
1.181503284213901,0.35046850251927575,1.9969699668155392,46,67,3
1.6987176826387795,1.603429604428253,1.3258703293736993,78,217,3
1.8167472185681097,0.5503843287013341,1.570747724439975,78,215,3
1.766651915437853,1.278807841612898,1.8188467464565383,46,66,3
1.2765911663558622,1.897918856959084,1.6584357991024057,46,66,3
1.0389806869778928,0.6994892386005969,0.6762285591215278,62,276,3
1.8847183428713303,0.5155404865689615,1.481580964718676,78,217,3
1.864336988493295,1.6775023163196028,0.3404426594778731,60,227,3
1.3268599694655174,0.7236536894248908,1.1137123116357557,78,215,3
1.366697659817508,1.2549576542911385,0.8011958096118752,62,274,3
1.3703215079059308,1.0842717126192198,1.5620226284213887,46,66,3
1.3223518949341277,0.34708806165214057,0.45699105432492604,62,203,3
1.6868864720702228,0.5383863992275715,1.5177811275351587,78,215,3
1.4329574296111498,1.4543424703506276,0.8834653376964674,62,276,3
1.5723678405166084,1.0973889465222673,0.04765371855616829,60,217,3
1.342351723600264,1.5951612403228288,0.6531175392108821,62,197,3
1.6614349894649176,0.48256220162858554,0.6559122054465221,62,203,3
1.7440194767014372,1.8448007436748783,0.2329296472902842,60,217,3
1.8479086468957018,1.8522020526463352,0.6413812192285615,62,203,3
1.8176298345067563,0.20457043552309728,0.3248981022491051,60,227,3
1.6749999790701366,1.9338197050360637,1.3168739517631813,78,217,3
1.9459376089251812,0.6073968018151117,0.7943528690156731,62,197,3
1.8441317321881203,0.16550503274632256,0.9906152921996811,62,274,3
1.9039787379833173,0.7642101747717176,1.1813921389838133,62,276,3
1.4179284975354478,1.820059505557063,0.31688214578393015,60,207,3
1.8224774546338887,1.7779651556661407,0.45379808778704467,60,207,3
1.006295522519379,1.858023920700896,0.4821466010080999,62,197,3
1.3322690574015335,1.184985548224397,0.08522872734425957,60,217,3
1.3797369736005254,0.8901887290427302,1.5078494087156926,46,66,3
1.6778586128472233,0.23571513670890387,0.1313517905427064,60,217,3
1.8059953345852118,0.9073239471528791,1.0571385712647663,62,274,3
1.0761715768301072,1.0328657765100306,1.4107721379772271,46,66,3
1.0087323172101081,0.30474380419602887,1.8356659599664997,46,67,3
1.9686367707122066,1.9444185770472833,0.277738894128412,60,217,3
1.8327020157569203,0.7525034669934905,0.5963956219676982,60,218,3
1.6811108574717388,1.4948034075828491,1.514804028662432,78,215,3
1.8504541476458767,0.340629082575149,0.9009309995005219,62,197,3
1.917782676870445,0.353430364304105,0.24734236258378028,60,217,3
1.0848460234844346,1.189709563064507,0.500711719041772,62,197,3
1.163811614534445,0.38564387114087206,0.021519043353460443,60,217,3
1.5362600036279281,1.8659440132445975,1.2816657658336243,78,215,3
1.2228105029811283,1.604421794957516,1.8894992152919048,46,67,3
1.7184773444472214,0.8395744001525391,1.1659245903816644,80,288,3
1.737223403949149,0.8468034060579961,0.31792203543721875,60,227,3
1.40565375946399,1.8339023323783195,1.2872073289487111,78,215,3
1.1584878841187478,0.754498751345436,1.8468092043023074,46,67,3
1.8124244988676517,0.9155532826591495,0.43379244030667397,60,207,3
1.1261204433792429,0.21628629654893494,0.8629997388679977,78,217,3
1.6401678389108434,1.1284148297943732,0.9779707034375424,62,274,3
1.7447690115028882,1.569081332841788,1.9010641637309635,46,66,3
1.3453353889383637,0.12433366361267306,0.9011516248120677,80,288,3
1.4918154140495474,0.9108303949799657,1.9771569409367309,46,66,3
1.9895739318713803,1.5623963401282552,1.0802393903201313,62,274,3
1.4522979772403417,0.42586744282045097,1.8513186087996416,46,66,3
1.5551212948465758,0.42857678043226155,1.734996488163536,46,66,3
1.7227247000105923,0.9416966543291441,0.8028328503079611,62,197,3
1.1738278641826283,0.22415213098163922,0.7809847521473281,62,276,3
1.4073919130984822,1.5228389434871037,1.8762433867298822,46,66,3
1.1337945774756013,1.1322533241466524,1.323869541871683,46,66,3
1.4804676246976296,1.1584793990325695,1.6545112178038304,46,66,3
1.204343242118461,0.1525566722779521,1.4304023817051323,46,66,3
1.8595929222347827,0.8723888541811435,0.8567231421911359,62,197,3
1.7626279961000666,0.5819953095083603,0.41926070587304065,60,207,3
1.8279550468825527,1.8737067645331535,0.5168234131899514,60,218,3
1.8234908612610394,0.9805460842424394,0.5843952509082706,60,218,3
1.9890032993109918,1.0027767219084487,0.11421769575739082,60,217,3
1.413219117893553,1.5266277025251858,0.566109936261441,62,197,3
1.0554847914474097,1.2588489045774982,1.806822581463933,46,67,3
1.771147781943689,1.144822067648322,0.10663220496225634,60,217,3
1.1605634642620544,0.8188764985144628,1.0004280731405115,78,215,3
1.3527243786498642,0.2235667779577415,0.6049897743301342,62,197,3
1.4521678446295607,1.415220741986485,0.7671486709872006,62,274,3
1.1845569451724092,1.3315202936961394,1.7632043135932967,46,66,3
1.8525999966431983,0.16747886381000354,1.6094569152965852,78,215,3
1.746245187911676,1.9558933389851405,1.0355690998431155,62,274,3
1.6843234858529346,1.1056001219694196,1.112273382095644,62,276,3
1.1713928937585736,1.228640780665607,1.3722808859916407,46,66,3
1.028013950117201,1.3612134704183505,0.6413569058771034,62,276,3
1.3497203592282743,0.4498398575986007,1.391170502009274,46,66,3
1.6786554014392236,0.8820350164788455,1.0013936209776317,62,274,3
1.8439576302039136,1.1591905050318028,1.355720747957652,80,288,3
1.9376551038390923,0.8924489406822249,1.8244377420125355,78,215,3
1.1246195268436787,1.706847621271472,1.086095987816932,78,215,3
1.6560393116610088,0.10048979812544245,1.26759417897848,78,217,3
1.6020058484794268,1.660244764213884,1.0442962434682443,62,276,3
1.9759266730803058,1.9307357690579638,0.01813437103144544,60,217,3
1.2205646353287838,1.0098455815921492,0.08981213366111174,60,217,3
1.088081254712098,1.0200674578307454,0.7526118022724133,80,288,3
1.484026003778569,1.3547817088023235,1.2515207312703303,78,215,3
1.602592987818373,0.08117451678203436,1.3217102865325208,78,215,3
1.3400622923075942,0.6804610117612266,1.6854475771115494,46,66,3
1.9692580542493354,0.840486355552033,1.5454025227022286,78,217,3
1.8591781222100652,0.23337810686652327,0.9647268334903907,62,274,3
1.8135469011890897,1.4411534114397329,1.8489218379681525,46,66,3
1.783088546458835,0.19922675589652772,1.5882622168178449,78,215,3
1.2408315478801626,0.03504060282767618,0.472129054532358,62,203,3
1.051880556189165,0.468946762757134,1.8762326201567665,46,67,3
1.1764500193410905,1.782865529061026,1.1032591328634922,78,215,3
1.6411232679495327,0.16681532586856962,0.04181964916899594,60,217,3
1.4497145344299365,1.2020301333070997,1.69861997517631,46,66,3
1.085394304751203,1.7340192860929686,1.580857398878697,46,66,3
1.622799912778107,0.6713187761322541,1.14683497286355,80,288,3
1.3145992870088623,1.7300433434118336,1.6588603859338227,46,66,3
1.4946116473639095,0.2986554317137484,1.0614028814324719,80,288,3
1.6721123757569436,1.215436684647337,1.0451929980486963,62,276,3
1.2162501902483478,1.7280176138795742,1.5943790714446198,46,66,3
1.0710127192324588,0.5260521411280643,0.8742468547632491,78,215,3
1.1105557799721133,1.299564130030256,0.7621535041367353,80,288,3
1.3257589271697383,1.7517775613342337,1.9049620716542874,46,66,3
1.0666688441818182,1.904328652648333,1.355676319452794,46,66,3
1.094937300396444,1.7436421518094118,0.06363868252109417,60,217,3
1.8406047053092718,1.8548858715521688,1.375047469201922,80,288,3
1.4757209132057652,0.2935366437846514,1.4877167071088926,46,66,3
1.0416731758104842,1.6064923553134298,0.9083788042373688,78,215,3
1.7437023399620002,1.1344627016242932,0.7126346792355664,62,197,3
1.3248621432513707,1.73482028399226,1.1929355414829137,78,215,3
1.3313909955182017,0.0843792468125657,0.4182641382334866,60,218,3
1.6787824080693996,0.5852966404488669,0.11373806215091231,60,217,3
1.587132070539942,1.9625336998229845,0.25165906158714124,60,217,3
1.8464911214507989,0.8311952649992513,1.2805539576272702,80,288,3
1.8751855218568108,1.8054937764921364,0.5355836791526161,60,218,3
1.86508288621713,0.973748299710703,0.443341149566018,60,207,3
1.957221166661284,0.6577351597349272,0.0906658134719549,60,217,3
1.8332603421232634,0.8739998194978156,0.017704794838400373,60,217,3
1.9355201857257054,0.006150259022759341,1.2517098209771595,62,276,3
1.4065047445017909,1.5894326667614647,0.13163979510357082,60,217,3
1.3981615057153811,1.0698172099753775,1.9209876730070592,46,66,3
1.1758909728250106,1.4334884720734666,0.851693346865787,80,288,3
1.5331106196803557,1.0312482986900307,1.2288625120508756,78,215,3
1.86779158082649,0.3516681333229672,1.3945118391233902,80,288,3
1.1893819688087488,1.5123824238812005,1.818326970699163,46,67,3
1.1174331955759373,1.2262522832447662,0.9097871585764574,78,215,3
1.6679271908813034,1.6516192203372773,0.8562353332588457,62,274,3
1.0401978647722334,0.14137366133360563,1.322314923672095,46,66,3
1.8797443910644147,1.5000174914172957,1.5050676559513279,78,215,3
1.3953550262286183,1.1477882772115608,0.034735359207737515,60,217,3
1.416763444464368,0.6422440953271664,1.599512704354419,46,66,3
1.2976962688006592,1.5766392345653486,1.959326932768933,46,67,3
1.941847318391284,0.740576252083454,0.9433377004043284,62,197,3
1.5734690920625503,0.4726152099645946,0.7096708157976772,62,197,3
1.6005315475669406,0.6955531902840155,1.911533461730279,46,66,3
1.718049721087385,0.3057669068666644,1.1962360486585115,80,288,3
1.2194675039262786,1.2921944015226725,0.6629556057378014,62,274,3
1.0259649081708035,1.2613629587470174,0.1660160195237188,60,217,3
1.5379451881360218,1.3442009624274927,0.4757067854988466,60,218,3
1.160532316115646,1.125969273025887,0.0033254451105086957,60,217,3
1.202747033403035,0.9514882888764398,1.1226699117913115,78,215,3
1.9010516098087704,0.3268306467890536,1.7343295794440863,78,215,3
1.000878769669681,1.2447578383125182,0.8328585539678062,78,215,3
1.814697246112995,0.17296386284645893,1.5218824494435779,78,215,3
1.5360356185616264,0.15918837670083952,1.8547487781571446,46,66,3
1.0100828920385794,1.5177295634603767,1.8805991019575654,46,67,3
1.962904910075002,0.30794516772052094,1.9452835989121382,78,215,3
1.6509386204404168,0.5941235835339087,0.9604116209082483,62,274,3
1.084513831460725,1.2848400747001394,0.3876984571002069,62,203,3
1.6084752052073572,1.1797045544993199,1.0244120076162344,62,276,3
1.500554697219667,1.0314604407430725,1.6947696503767156,46,66,3
1.8454556081606712,0.08867047097635217,1.4084557033766705,78,217,3
1.3709504581206684,0.6454334969639324,1.5898678257629644,46,66,3
1.574127685331418,0.24735212085101987,0.03809905839652661,60,217,3
1.6033327038073,1.8098770075070059,1.24704553588208,78,217,3
1.3123540352665246,0.7580923465019251,1.4252709940184278,46,66,3
1.470456839630871,0.6594991977430376,0.19734874511497313,60,217,3
1.854831552290519,1.3912258575158303,1.8735358747677116,46,66,3
1.5613120152691962,0.13019406303836822,1.2057967289647529,78,217,3
1.5386840765737073,1.925900313917548,1.9501799402832007,46,66,3
1.0963083185737674,0.9740262836967089,1.2054648295346118,46,66,3
1.1619809160442305,0.852619415074549,1.9076395803493902,46,67,3
1.9883441443139191,0.9542133849430525,0.5753504449242033,60,218,3
1.5663451589041477,0.9163816582217184,1.5436773917001803,78,215,3
1.2596689077890644,0.6388900518641465,0.023769704081577858,60,217,3
1.7554632296359238,0.40910708609880553,1.1102197150852429,62,276,3
1.9020552728432611,0.3991950916761695,0.6807279389691443,62,203,3
1.4657011098055046,0.25519720153598824,1.2724323258749086,78,215,3
1.4823353553331595,1.5800715079353609,0.017227119762485366,60,217,3
1.1876340101028104,1.4699075610460361,0.47756321978100047,62,197,3
1.0929397453408254,1.4691379910622964,1.679509388639716,46,67,3
1.7398083150585322,0.614791757934785,0.5242405717228462,60,218,3
1.084259808093098,1.527662169097242,0.5426502800549509,62,274,3
1.3420895132020565,0.8264020923639621,1.3894750679837007,46,66,3
1.9667455218392533,1.1497118039836125,0.54284400805684,60,218,3
1.9356090408622642,1.2546476045371358,0.08693846696372987,60,217,3
1.6432129032506753,0.9005193251043928,1.3280910517547673,78,215,3
1.683920535214686,1.1976166135719017,0.7651213339967367,62,197,3
1.0674451070283242,1.6645774109403924,1.342842740866018,46,66,3
1.4666066942926697,1.3899556662336372,1.6725599895800123,46,66,3
1.6774198438574608,1.0470797697277654,1.6774867566527625,46,66,3
1.9352567063111699,1.5385685863802103,1.8016021346714908,78,215,3
1.5088898933427233,1.7618408584140774,0.12564499968124387,60,217,3
1.4625755143750463,0.971368385701586,1.4995382097042393,46,66,3
1.8130715640577124,0.40689526700819245,0.8459066106886224,62,197,3
1.0359909453389937,0.9668508731268304,0.44683924345049175,62,197,3
1.8041526542896182,0.9174037315751149,0.8197773114807014,62,197,3
1.4320382146669344,1.6193530831210559,0.629019467632101,62,197,3
1.4392385072986416,1.0855702321906673,0.5347144780637547,62,203,3
1.8507816132508084,0.7987224589329633,0.2425486588958019,60,217,3
1.3310727665203599,1.0907808263226146,0.8330471828036585,62,276,3
1.8861880272300262,0.9016508833731689,1.3545030706805343,80,288,3
1.8891030759920602,0.9567358145875571,1.8598689046136154,78,215,3
1.4329561601565168,0.8620086816582582,1.8948186045270108,46,66,3
1.6992079109474405,0.059460521399870236,0.12274716935460583,60,217,3
1.5170611634282647,0.7071279856650055,0.979306152552337,62,276,3
1.6721418470107676,1.7812406150470452,0.42814866939705665,60,218,3
1.299173430237719,1.0358764204787005,1.960674924074949,46,67,3
1.484518391858462,0.30366723843013044,1.3983582038451874,78,215,3
1.3148959731336338,1.3355340615753812,1.2788929088468688,78,215,3
1.890345044431271,0.23073879899797367,1.7656213099299607,78,215,3
1.0563842804960406,0.8267459977518479,0.7246926897836583,80,288,3
1.6210220431783724,0.5241837773611884,0.32093712929877505,60,227,3
1.743535589109655,0.8109068450974632,0.046039747795928454,60,217,3
1.877229431779425,1.6700178991694747,1.024688580066588,62,274,3
1.3135186856749161,0.0850671499968001,0.998322219358855,78,217,3
1.5512621323886022,0.805172111847317,1.5252365252568945,78,215,3
1.9060194925012848,0.19566892068617836,1.9493123198445168,46,66,3
1.4333537015138753,1.5694499179554455,0.07898243303647523,60,217,3
1.1623015224688134,1.7915721671573472,1.3609081707927226,46,66,3
1.2005687385248853,1.9618556087523653,0.41898269583125125,62,203,3
1.9933558801783313,1.6639298155808127,0.6211500561391525,60,218,3
1.8224341342216643,1.54794547024742,0.9543514805272055,62,274,3
1.5487103450673065,0.2233607814441294,1.911606180183576,46,66,3
1.4964779429347335,1.6713310154944978,1.7567730712442533,46,66,3
1.6633188616560048,1.5936591763287358,0.1258187674508766,60,217,3
1.8209209860505673,1.9943829857963784,0.8779456755685062,62,197,3
1.9078252815021806,1.4102222209066064,0.1085318254285883,60,217,3
1.433592435242568,1.2468104768573252,1.6650659816655256,46,66,3
1.3644050872557765,0.22669732325488479,0.39264055579407176,60,218,3
1.6129616112700602,0.30982357745018074,1.228867718316503,78,217,3
1.344995194468178,0.5426465050472906,0.36579678361708856,60,218,3
1.235675481454888,1.1673851705192657,0.6095847502231533,62,197,3
1.9553833597763457,0.9527973978092179,1.870422669664232,78,215,3
1.514587940036729,0.6196149915807385,0.9853517338205933,62,276,3
1.0491974205246195,0.1920209905601673,1.048476890024831,78,215,3
1.2189177838423242,1.1781710755010295,1.52488186409108,46,66,3
1.3939359266024522,1.7009456899891573,0.7835251197667703,62,274,3
1.2764855651260172,0.8510109271695518,1.9431897054938934,46,67,3
1.7606004550450445,0.17939722937348357,1.8275437953896991,46,66,3
1.3666523087962776,0.6640311081314492,0.496815161203247,62,203,3
1.0144569762178537,1.0294394334649102,0.6388078536393784,62,276,3
1.8712552151199797,0.8792107209277302,0.6436466428615641,62,203,3
1.6597179259466002,0.292896705781581,1.835809967285654,46,66,3
1.45354787645227,0.051496924969857805,0.17326902476039296,60,217,3
1.5865893316415445,0.785180178780585,0.8990870756651632,62,274,3
1.8240796618791062,0.4062985551302718,0.8151912344165186,62,197,3
1.6531416034937052,0.6453559846281931,1.6057104032441707,78,215,3
1.1810723559786807,1.596255159936993,1.653829603213482,46,66,3
1.9015024171371708,0.5772531217080017,1.1396976035969266,62,274,3
1.7070852953831368,0.5945160174061659,0.44633502415842496,60,218,3
1.61948421566535,1.8046502982557542,0.6428248533011724,62,203,3
1.7311750984687218,1.226124361578981,1.4965469898288126,78,215,3
1.5078743954496954,1.572343241865869,1.6895828828184385,46,66,3
1.1552100842380226,0.2884364114116025,1.122600633112548,78,215,3
1.866938921700141,0.05696329828663593,0.27032253344014756,60,217,3
1.13282246136851,1.990342428494509,0.7080178499645806,62,276,3
1.4244738283959069,0.20849682849787565,0.686843070560861,62,197,3
1.4938476842620099,1.136591598324524,0.24625533049232273,60,217,3
1.0759571298164743,1.4599295990803,1.6625509192876566,46,67,3
1.6465496101346755,0.8118458512833833,1.7158927990180983,46,66,3
1.3821370477447896,1.1380235636455822,0.793009556883171,62,274,3
1.6206802672978262,0.8606432245067048,1.0001300610644295,62,276,3
1.38211533072816,1.4416710579229373,0.8026029971736988,62,274,3
1.7124882497719098,1.36987695225396,0.5526521434465159,60,218,3
1.5475620069484086,1.7301593924188807,0.37923371041963727,60,207,3
1.1706752411783654,0.4211717228299936,0.2549746093154375,60,207,3
1.411811068286272,0.4013011086708289,1.5573355266127205,46,66,3
1.61145297081155,1.4845982791778138,1.3837781010005517,78,215,3
1.737409736949152,0.9846575837510885,1.9882663702051475,46,66,3
1.466083976334346,0.35899357066455306,1.9732963764315008,46,66,3
1.8576825029908952,0.8855689424610551,1.2952027356468028,80,288,3
1.5224458226057977,1.6390898980808148,1.6350085725202947,46,66,3
1.6517880013509734,0.7901799418032631,1.4783815908379863,78,215,3
1.7554467355106724,0.33802596189294243,1.2646960429089515,80,288,3
1.531360217663774,1.807620430417863,0.924381179487928,62,276,3
1.0486586055992313,0.6384492390167813,0.11745721545204257,60,217,3
1.7557399904413886,0.46015700231296774,0.6565831100482231,62,203,3
1.5294397400360977,0.5544694477985286,0.03554414442532394,60,217,3
1.9158573719553227,0.07794991512848837,0.9559246279832128,62,197,3
1.5990090922310483,0.1733949035563438,0.0370623229981919,60,217,3
1.0908786163903064,1.6505028906061794,0.8192607237058847,78,217,3
1.2617037144071732,1.1549596916993048,0.8042797811144744,62,276,3
1.3494757918462814,1.4345042805929278,0.6976196127774779,62,274,3
1.842644153723882,1.6296230778215088,1.2949823715519646,80,288,3
1.5363265283127459,0.0384076058345697,1.4917673385426933,78,215,3
1.6393472041422412,0.6078286309464804,1.9224867496614433,46,66,3
1.3967258273932162,0.9240259913870246,0.009462306222920436,60,217,3
1.226620669392486,0.7126003874360571,1.1287649621908729,78,215,3
1.075331001662501,0.6278946350276293,0.032054108413514415,60,217,3
1.437416328908856,1.7501951261007187,1.8235480268473252,46,66,3
1.948509956772838,0.7134764119790085,1.998430359124071,46,66,3
1.6581729235894926,1.0952041666050276,0.6852624101336529,62,197,3
